1_elevation,1_slope,1_aspect,1_placurv,1_procurv,1_lsfactor,1_twi,1_geology,1_sdoif,Label 
12,24.09484,296.5651,-0.02373936,-0.0619376,4.332226,5.574929,5,1.350215,0
276,38.87666,299.7449,-0.0429136,-0.03985007,12.548,4.721671,3,1.307885,0
396,41.98721,270,0.003973474,-0.01224984,15.48201,5.247817,3,1.366119,0
121,8.049467,135,-0.006458764,0.0065198,0.000987494,8.515744,1,1.253512,0
394,38.87666,240.2551,-0.00106725,-0.01823939,10.39628,3.781103,3,1.315177,0
117,19.82703,56.30993,0.0251937,0.0161863,4.150296,3.994841,3,1.339487,1
120,31.31116,9.462322,-0.008069149,-0.000207829,11.24881,5.683799,3,1.282376,0
42,26.56505,180,0.04702418,0.03288549,5.208066,3.00577,5,1.34278,0
116,35.26439,45,-0.02253085,-0.04643582,8.691669,3.559796,3,1.301412,0
225,37.29208,66.80141,-0.02606454,-0.06496695,13.30703,5.301728,3,1.368299,0
344,30.24626,149.0362,-0.003578282,-0.001934414,7.678058,4.019453,3,1.295629,1
285,24.09484,153.435,0.0224294,0.03549785,5.01544,3.52145,3,1.288684,1
99,17.5484,341.5651,-0.05282616,0.005945666,10.4371,7.17922,2,1.33515,0
227,36.05503,105.9454,0.01027017,-0.01027017,9.867111,4.039857,3,1.335055,0
80,26.56505,360,0.0139064,-0.00287124,6.086044,3.784719,2,1.106121,0
66,50.2919,274.7636,-0.002323372,-0.003239678,13.93115,3.520468,3,1.108742,0
124,30.96376,360,-0.01464318,-0.01294166,8.010268,4.065046,3,1.29519,1
245,29.49621,225,0.001647232,0.003867905,8.515222,4.715366,3,1.347063,0
243,12.60438,153.435,0.01615878,0.005909089,2.288897,4.363822,3,1.275183,0
156,30.24626,239.0362,-0.009839607,-0.003955558,9.573798,5.12277,3,1.359392,1
191,24.09484,116.565,0.04790703,0.03209541,4.862653,3.366765,3,1.279688,1
442,17.5484,341.5651,-0.005922638,-0.01338644,4.52322,5.32148,3,1.318043,1
164,30.24626,59.03624,-0.03555803,0.01072649,8.252803,4.380384,1,1.244195,0
493,24.09484,206.565,-0.04321821,-0.02574419,10.78678,7.350452,3,1.334382,0
335,46.74955,318.8141,-0.01305042,-0.000743522,16.63414,4.887275,3,1.353219,0
584,35.79576,146.3099,-0.02349563,-0.01235398,9.557034,3.930327,3,1.350716,1
437,29.49621,315,-0.006263097,-0.01308505,6.564481,3.414456,3,1.357652,0
70,22.98977,225,-0.003008286,-0.01081068,6.220352,4.938456,3,1.311981,0
228,28.3032,111.8014,0.008887168,0.004905557,6.924778,3.976054,3,1.303622,1
136,12.60438,63.43495,-0.00101874,0.003777529,2.862333,5.481656,2,1.186827,0
392,22.40687,255.9638,0.03638053,0.03534799,4.043403,2.971441,3,1.282852,1
277,30.96376,180,0.05062213,-0.003725156,7.579345,3.788558,3,1.314227,0
338,15.79317,315,-0.01196971,-0.007339374,4.496721,6.060799,5,1.315937,0
83,34.99202,270,-0.001779243,0.01279792,9.012247,3.10104,5,1.319583,0
406,32.63194,38.65981,-0.03165714,0.01234562,13.53128,6.316086,3,1.363516,0
63,30.24626,239.0362,-0.009698806,-0.001336349,12.77842,6.566407,3,1.343198,1
85,27.01712,78.69007,-0.00741611,0.01017368,8.378768,5.262051,1,1.231408,0
31,22.98977,315,0.01463778,0.007315037,7.469429,4.05556,3,1.276402,0
102,27.01712,168.6901,0.003011147,0.005279869,7.12922,4.118686,2,1.277998,0
188,19.82703,123.6901,3.19E-05,5.91E-06,4.019396,2.743431,3,1.321818,0
180,5.710593,90,-0.001999635,-0.006348754,0.000262304,12.10085,5,1.312509,0
131,32.63194,51.34019,-0.001798393,0.004557182,8.497226,3.989766,3,1.297541,0
352,38.65981,270,0.02476482,0.03040852,8.698893,2.928226,3,1.286286,0
200,24.09484,116.565,0.05353222,0.04302173,4.740345,3.239394,3,1.293713,0
104,28.3032,201.8014,0.008430826,0.002603109,7.199897,4.170857,3,1.276388,0
343,29.49621,45,-0.01794928,-0.00411615,14.64029,7.424975,3,1.335795,0
334,26.56505,53.1301,-0.02837447,-0.01300736,9.496703,6.009451,5,1.280046,0
174,53.67613,72.89727,-0.03782295,-0.01458916,15.33941,3.579875,3,1.295601,1
192,15.79317,45,-0.02231362,-0.01075035,4.588263,6.180972,2,1.355513,0
120,16.69924,360,0.01044534,-0.01317606,14.00792,9.381919,1,1.259436,0
320,38.87666,187.125,0.05591262,0.00201707,8.724863,2.904747,3,1.31016,1
183,27.01712,78.69007,0.03512451,0.02280639,5.260903,2.93506,1,1.252949,0
208,27.01712,191.3099,-0.003506633,-0.007528523,6.585369,4.057798,3,1.278661,1
428,27.01712,78.69007,0.02817754,-0.00886358,6.027715,3.615387,3,1.288015,0
425,30.24626,210.9638,0.01923718,0.01110462,7.928766,4.180107,2,1.307782,0
118,30.24626,149.0362,0.006477163,-0.006477163,7.34145,3.795302,3,1.298188,0
254,21.80141,90,0.008138913,0.01116895,5.30652,4.530134,3,1.2832,0
250,30.24626,149.0362,-0.005443627,-0.01662424,9.250066,4.950773,5,1.314882,0
83,5.710593,270,0.01004535,0.07805463,1.550493,3.218403,5,1.290867,0
49,5.710593,270,-0.03636622,-0.0601621,0.003439633,19.26238,5,1.356838,0
31,28.3032,248.1986,-0.04380894,0.007946515,10.7439,6.172214,3,1.287927,0
133,26.56505,270,-0.02726342,-0.02239356,6.117916,3.810835,2,1.295912,1
87,24.09484,26.56505,-0.03322816,-0.05780578,5.608186,4.079981,3,1.304513,0
68,24.09484,243.435,-0.001480561,-0.009553985,8.790594,6.327256,2,1.285255,0
546,34.99202,180,0.07758565,0.0162083,7.599316,2.942283,3,1.331452,0
60,24.09484,153.435,-0.000927078,-0.0183817,4.504526,2.984258,3,1.306604,0
236,32.31153,288.4349,-0.009040626,-0.004750879,10.45439,5.095642,5,1.309812,0
108,19.82703,56.30993,0.007829526,-0.007779477,3.375466,2.96161,5,1.18599,0
97,24.09484,116.565,-0.0498762,-0.005297749,7.205313,5.332938,2,1.157795,0
36,16.69924,180,-0.006082388,0.008856131,3.247231,4.015324,3,1.275441,0
237,17.5484,161.565,0.02084637,0.03984211,3.55732,2.52417,3,1.319453,1
223,22.40687,194.0362,0.008929973,0.002103963,5.4261,4.442111,3,1.346096,1
442,32.31153,18.43495,-0.000402349,0.01143995,7.346735,3.331812,5,1.323593,0
454,34.99202,270,0.02234348,-0.005790745,9.946538,4.288115,3,1.31176,1
252,19.82703,123.6901,-0.01196937,-0.01837364,6.597593,6.312468,5,1.317157,1
371,35.26439,225,0.01917218,0.005649594,8.964564,3.714369,3,1.327378,1
194,27.01712,348.6901,-0.01511277,-0.006956325,7.259918,4.54539,3,1.333483,1
453,16.69924,180,0.01127598,0.005479391,4.815464,3.988834,3,1.316545,0
57,30.96376,90,0.0138473,0.005462392,8.128185,4.138113,3,1.295391,1
22,38.87666,60.25512,0.01543968,0.02318123,11.73588,4.387116,1,1.28943,0
99,11.30993,90,0.02075444,0.004072219,2.449412,5.508399,3,1.099829,0
270,35.79576,33.69007,-0.008655067,0.01974149,8.874565,3.559887,5,1.351968,1
54,24.09484,333.4349,0.003042329,-0.005800813,6.14518,4.537185,5,1.254564,0
141,35.26439,351.8699,0.006194294,0.002080853,10.7898,4.640975,3,1.300466,1
228,27.01712,191.3099,0.01472283,-0.003687671,6.043953,3.628838,3,1.346228,1
121,35.79576,213.6901,0.01649736,0.008329907,8.748082,3.488112,3,1.366481,1
47,24.09484,116.565,0.02098106,0.01763924,5.65444,4.12105,1,1.28439,0
435,27.01712,191.3099,0.01109697,0.005455765,7.678987,4.825985,3,1.343721,0
285,36.05503,105.9454,0.04466147,0.05740396,7.16717,2.441375,3,1.327595,0
179,27.01712,101.3099,0.02560937,-0.000783929,6.867712,4.267702,5,1.211668,0
480,8.049467,135,0.04661036,0.01683446,0.9330511,3.218876,3,1.322141,0
109,24.09484,333.4349,0.01148215,0.002309349,6.456313,4.784136,3,1.293664,0
87,24.09484,243.435,-0.02587184,-0.01274877,9.636772,6.786776,3,1.291292,0
167,31.31116,9.462322,-0.01080084,-0.002993101,10.11762,5.153881,2,1.366231,0
191,22.40687,165.9638,-0.000589546,0.000589546,6.190186,5.100833,3,1.30938,0
356,39.50971,14.03624,-0.008621432,-0.005174955,10.17254,3.56168,3,1.331219,0
464,32.31153,288.4349,0.04025398,0.04802483,7.388688,3.360283,3,1.368421,0
350,42.67464,282.5288,-0.02803201,-0.02162619,11.94498,3.841263,3,1.316256,0
324,40.70319,125.5377,-0.01029802,-0.01452864,11.20197,3.840628,3,1.294877,0
296,19.82703,213.6901,0.000531528,0.004761441,4.75857,4.678679,3,1.28763,0
60,39.50971,165.9638,0.003295245,0.004981732,13.03664,4.80204,2,1.339354,0
70,30.24626,239.0362,0.05112001,0.02060423,6.637437,3.29125,3,1.295459,0
397,44.56372,66.03751,0.009451052,-0.02048133,11.85642,3.513085,3,1.364753,1
56,35.26439,8.130102,0.02145053,0.0116232,7.09616,2.54574,2,1.101551,0
371,26.56505,233.1301,0.002319476,0.01421129,9.360065,5.936989,5,1.322706,0
319,27.01712,78.69007,-0.01327045,-0.00331158,5.80302,3.425438,5,1.326179,0
135,38.87666,29.74488,-0.005111097,0.02432252,7.692444,2.275056,5,1.299657,0
371,22.40687,165.9638,-0.01990631,-0.01044037,8.602341,6.74618,3,1.321114,0
451,42.67464,12.52881,0.01669547,0.005377287,8.82812,2.329417,3,1.369625,0
243,31.31116,9.462322,0.02597356,-0.006663261,9.129814,4.640215,3,1.364932,0
430,17.5484,288.4349,-0.006984765,0.006933495,2.963934,2.300457,3,1.32471,0
297,17.5484,288.4349,0.001108264,-0.001369494,2.962417,5.674326,2,1.323049,0
153,31.31116,170.5377,-0.02123293,0.004681414,11.66354,5.864825,2,1.332747,0
100,26.56505,90,0.0191453,0.000164392,7.433893,4.784976,3,1.297558,1
32,27.01712,258.6901,-0.02504276,-0.05219814,4.425843,3.427038,5,1.302452,0
653,27.01712,168.6901,0.006019972,-0.006029737,7.101423,4.435022,3,1.332381,0
241,40.51059,110.556,0.0207481,0.006836131,10.19658,3.402727,2,1.366085,0
202,24.09484,116.565,0.02665639,0.0257545,5.781211,4.231911,2,1.263729,0
268,35.26439,98.1301,-0.01103906,-0.01102637,8.061518,3.18348,3,1.31437,1
408,31.31116,80.53768,0.01862875,0.006200353,8.0376,4.003141,3,1.327855,1
103,32.63194,38.65981,0.02099983,0.03969536,4.815698,2.680341,3,1.27706,0
349,35.26439,225,0.004815717,-0.0048206,9.392837,3.947707,3,1.311241,0
598,28.3032,338.1986,0.04005124,0.0261597,6.107818,3.348372,3,1.343442,0
233,22.98977,225,0.002702671,-0.01927982,5.783565,4.574424,3,1.308926,0
70,17.5484,198.435,0.02752678,-0.002698903,3.394696,3.886431,1,1.235067,0
374,32.63194,128.6598,0.00599553,0.007803299,8.596864,4.048054,3,1.307104,0
347,24.09484,116.565,0.003466253,0.01584527,5.63942,4.10775,3,1.331284,0
19,24.09484,296.5651,0.03181346,-0.04854548,4.047041,2.448775,6,1.127804,0
299,15.79317,315,-0.02889255,-0.001456568,6.109349,7.601614,3,1.317109,1
429,19.82703,236.3099,0.02012968,-0.009092083,3.933808,3.726983,3,1.321516,0
56,17.5484,161.565,0.008279421,0.027583,3.715225,4.337557,2,1.247194,0
99,15.79317,315,0.007814494,-0.005055705,3.391864,4.659411,1,1.273901,0
58,35.26439,171.8699,0.01038809,-0.002112639,9.321574,3.909629,2,1.291412,0
370,31.31116,260.5377,-0.0132538,-0.01433898,8.304115,4.166245,2,1.311678,0
584,32.31153,251.565,0.01088629,0.00842523,9.00711,4.350603,3,1.362657,1
241,35.79576,56.30993,0.01429154,-0.01153397,9.812947,4.062453,3,1.304489,0
250,28.3032,201.8014,0.02212502,0.002702859,6.647563,3.771775,3,1.299904,1
316,37.99073,230.1944,-0.01723637,-0.01034908,11.98884,4.652163,3,1.293478,1
206,30.24626,149.0362,0.008180459,0.005613486,7.672812,4.016036,3,1.295322,1
176,12.60438,116.565,0.01074964,0.01462145,2.919368,3.068678,2,1.302732,0
684,35.79576,213.6901,0.01001192,0.003782027,11.38136,4.803824,3,1.322801,0
341,36.05503,285.9454,-0.0126292,-0.02047626,9.37372,3.783372,3,1.310708,1
79,28.3032,338.1986,-0.01213933,-0.04854121,7.357534,4.279148,2,1.302953,0
281,38.65981,360,-0.004673926,0.004673926,15.09061,5.68261,3,1.368211,1
415,8.049467,45,-0.03238583,-0.0145087,2.550505,8.24681,3,1.295134,0
271,35.26439,98.1301,0.01551217,0.03690238,8.245669,3.296412,3,1.304025,1
318,30.24626,300.9637,0.008000869,0.02511925,7.454867,3.871955,3,1.309216,0
281,27.01712,281.3099,0.007810373,-0.005051584,5.797374,3.420572,5,1.332704,1
79,19.82703,33.69007,-0.0123785,-0.01795353,5.684823,5.567943,2,1.098675,0
221,21.80141,180,0.07443152,5.21E-05,4.11282,3.255997,3,1.274739,1
67,28.3032,248.1986,0.01385318,-0.0276453,7.382723,4.296236,5,1.296058,0
670,38.87666,352.875,0.007781521,0.02808274,11.85118,4.435998,3,1.321251,0
21,15.79317,225,0.07616086,0.04246928,2.213651,2.525729,5,1.287714,0
324,32.31153,288.4349,-0.06093464,0.008517652,16.14826,7.269593,5,1.314069,0
106,15.79317,45,0.01427126,0.005038435,2.783355,3.670799,2,1.36135,0
156,17.5484,288.4349,0.01115494,-0.002899326,5.432763,6.237598,1,1.3251,0
327,27.01712,258.6901,0.00057298,-0.00057298,7.685984,4.830538,5,1.333493,0
106,26.56505,323.1301,0.001545856,0.001213543,7.031818,4.506955,1,1.285863,0
467,32.31153,288.4349,0.02483491,-0.002769484,10.4846,5.110072,3,1.355968,1
68,28.3032,158.1986,-0.02351099,-0.004076287,9.165621,5.377821,3,1.277126,0
42,22.40687,14.03624,-0.002316383,-0.003201195,5.266267,4.292616,5,1.280416,0
240,24.09484,296.5651,-0.01119483,0.01118873,8.071871,5.900771,5,1.31712,0
84,15.79317,315,0.03908877,0.04091184,3.325968,4.561317,2,1.151817,0
40,40.51059,110.556,0.01305334,0.0172912,12.1246,4.268651,3,1.292002,0
294,35.26439,8.130102,-0.01774843,-0.02917295,9.162896,3.667998,3,1.306623,1
96,22.98977,45,0.02705687,-0.01057616,4.282263,3.071731,1,1.285407,0
201,19.82703,303.6901,0.007808167,0.03638006,5.766659,3.488765,2,1.358887,0
268,21.80141,180,-0.02783799,-0.008018947,6.699574,5.695673,3,1.305871,1
62,24.09484,116.565,-0.02316191,-0.004423841,6.724983,4.987992,5,1.362798,0
71,28.3032,248.1986,-0.008735366,0.003217788,8.068583,4.740413,7,1.310275,1
360,33.85452,206.565,0.06572625,0.0611756,6.456981,2.358702,3,1.290327,0
148,38.87666,240.2551,-0.01513578,-0.0179819,12.60707,4.745151,3,1.284045,0
28,30.96376,90,0.002697313,0.01661314,7.827635,3.949727,1,1.28305,0
160,29.49621,135,0.02613932,0.02627645,6.541451,3.396884,2,1.323477,0
292,31.31116,80.53768,-0.01340345,-0.01142566,9.733625,4.960421,5,1.30343,1
505,45.83452,29.0546,-0.01560451,-0.04508397,13.13121,3.836151,3,1.323345,0
327,16.69924,180,0.03632704,0.01332872,4.464408,5.621464,3,1.324287,0
24,30.24626,59.03624,-0.01249054,-0.009578246,7.505986,3.906124,3,1.109043,0
197,11.30993,90,0.05160969,0.03415203,0.01634065,10.44734,2,1.265752,0
137,19.82703,213.6901,0.01416552,0.007841315,3.612566,3.301034,2,1.301225,1
387,43.33172,212.0054,0.009258033,0.02660134,11.1109,3.376419,3,1.318935,1
586,26.56505,90,7.01E-05,0.02191725,6.085205,3.78403,3,1.32295,0
404,32.63194,321.3402,0.00775293,-0.002237793,9.190263,4.38179,3,1.329419,0
394,38.87666,150.2551,0.01214606,-0.003867256,9.733936,3.451955,3,1.32689,1
180,41.81031,153.435,-0.0117149,-0.00207782,12.50151,4.207248,2,1.354614,0
12,35.79576,33.69007,-0.06973973,-0.1149743,2.090757,4.952224,2,1.331236,0
134,27.01712,348.6901,0.00381441,0.02377348,5.538477,3.192144,3,1.103226,0
104,24.09484,153.435,0.006837465,-0.009595033,5.585476,4.059693,5,1.30645,0
444,55.06839,167.9052,-0.01306202,0.01030567,13.39288,2.736834,3,1.307733,1
89,21.80141,360,0.01257231,-0.001506026,6.284976,3.941822,5,1.313292,0
9,12.60438,116.565,-0.003232941,-0.005135131,2.586581,5.791102,5,1.350298,0
457,27.01712,11.30993,-0.00742662,-0.006369766,8.404534,5.277403,3,1.346076,0
87,33.85452,243.435,-0.01474407,0.01196269,9.654463,4.369994,7,1.321587,1
194,32.31153,161.565,-0.03308307,0.02204791,7.629726,3.520792,3,1.300948,1
25,17.5484,71.56505,0.004012477,0.01254682,3.3462,3.814487,2,1.357632,0
38,22.40687,284.0363,0.002892235,0.002621375,5.329875,4.552034,5,1.361055,0
147,19.82703,146.3099,0.03172237,0.01237065,3.479602,3.113532,5,1.323882,1
97,31.31116,260.5377,-0.008387739,-0.005437945,7.661924,3.763805,3,1.350109,1
10,12.60438,116.565,0.002819204,-0.000947255,2.546153,2.798651,6,1.130026,0
151,17.5484,341.5651,0.007855609,-0.01613075,5.033895,5.85633,3,1.237519,0
165,12.60438,26.56505,0.01693123,0.005137858,2.147026,4.04389,3,1.319661,0
109,22.40687,75.96375,0.01371459,0.005546278,4.435083,3.43374,2,1.329097,1
280,30.96376,90,-0.000162546,0.01395405,7.746276,3.897486,3,1.275796,0
82,8.049467,45,-0.03552721,-0.005851573,2.679307,8.493144,2,1.342627,0
167,28.3032,248.1986,-0.02255853,-0.01330573,8.903449,5.232717,3,1.297088,0
103,22.40687,75.96375,0.003841512,0.02368229,5.296466,2.9647,1,1.237203,0
310,37.29208,113.1986,0.004822568,-0.02137774,11.09006,4.390509,3,1.306428,0
208,40.51059,290.556,0.02227299,0.01358882,9.606113,3.104466,3,1.276742,0
111,21.80141,270,0.05108727,0.03996375,4.957685,2.753438,3,1.300905,1
201,12.60438,153.435,0.006406758,0.03222483,2.879932,3.049187,2,1.337806,0
276,24.09484,26.56505,0.001317468,-0.004071374,5.296625,3.794194,2,1.329736,1
227,32.63194,308.6598,-0.04838328,-0.0316155,15.44557,6.977679,3,1.313945,0
7,11.30993,360,-0.01021871,-0.0116733,0.000375808,11.40141,5,1.275136,0
119,28.3032,21.80141,0.01363498,0.01670986,6.759787,3.85548,2,1.154291,0
551,63.02452,14.74356,0.03529233,-0.03529721,13.63131,1.966128,3,1.349841,0
75,24.09484,296.5651,-0.02457528,-0.00577079,9.583497,6.759058,5,1.366724,0
342,24.09484,206.565,0.007306178,-0.004547389,4.710264,3.207564,3,1.284114,0
528,37.29208,246.8014,-0.00872536,-0.0188723,10.34311,4.041868,3,1.319823,1
284,37.99073,219.8056,0.0240895,0.02557115,8.835192,3.125994,3,1.309339,1
168,29.49621,315,0.001845323,-0.007362901,10.1771,5.606791,1,1.336877,0
643,30.24626,149.0362,0.002250555,-0.005019109,8.244942,4.375619,3,1.332638,0
22,19.82703,236.3099,0.01268518,0.03968482,3.467866,3.096641,2,1.279546,1
129,32.31153,198.435,-0.002676591,-0.008357345,8.656774,4.152243,2,1.34474,0
121,38.65981,360,-0.01368275,-0.000110584,14.78152,5.579136,3,1.287293,0
443,17.5484,161.565,-0.02826723,-0.004960311,5.210345,4.234627,5,1.321779,0
619,26.56505,126.8699,0.00137958,-0.004133487,7.74706,4.991295,3,1.343986,0
146,32.31153,18.43495,0.000863516,-0.01189989,7.805037,3.634378,3,1.322855,0
164,16.69924,270,0.03681843,0.02663005,3.550763,4.476594,3,1.301755,0
67,26.56505,180,-0.0193935,0.008358038,7.728599,4.979366,1,1.259614,1
358,28.3032,291.8014,-0.02229218,-0.008054502,9.17945,5.38536,3,1.31615,0
235,12.60438,63.43495,0.001849488,-0.007348756,4.452302,5.228103,3,1.275359,0
265,36.05503,15.9454,-0.01259136,0.007076222,11.98794,5.013326,3,1.308081,1
431,37.99073,129.8056,0.01679459,0.002516937,9.909027,3.699511,3,1.334471,0
76,27.01712,168.6901,-0.002874278,-0.002643911,10.40219,6.343628,5,1.256617,0
41,33.85452,206.565,-0.02777465,-0.01084565,12.15661,5.52226,2,1.202607,0
273,22.98977,315,-0.01585196,-0.02004892,5.718664,4.517999,3,1.300557,1
211,12.60438,63.43495,0.01145364,0.07958152,1.678647,2.813411,2,1.362754,1
6,12.60438,333.4349,-0.003378512,-0.03669969,1.109887,6.882059,2,1.241597,0
29,17.5484,71.56505,-0.02075827,-0.001225522,5.721847,6.513676,5,1.295821,0
39,24.09484,26.56505,-0.01596264,-0.006111639,6.515608,4.829847,3,1.282433,0
49,31.31116,99.46232,-0.02481386,0.002744773,15.33635,7.233617,3,1.286978,0
258,29.49621,225,-0.007333843,-0.000944966,9.324303,5.169209,3,1.347278,0
172,17.5484,71.56505,0.008487924,-0.002982553,5.107126,5.928544,5,1.297841,0
239,8.049467,45,0.03601351,0.01634123,1.007822,3.604311,2,1.348438,0
106,22.40687,255.9638,-0.01310716,-0.02827223,6.815999,5.582371,3,1.346389,0
252,17.5484,108.435,-0.01122154,-0.02700844,1.293778,7.631406,2,1.363347,0
79,22.40687,255.9638,-0.04487475,-0.01307752,10.76945,7.869575,3,1.342158,0
37,37.29208,336.8014,0.009883483,-0.009945434,8.934105,3.309645,3,1.109538,0
33,37.99073,129.8056,0.01021292,0.003579654,8.911704,3.169107,1,1.227385,1
728,8.049467,45,0.02981686,0.008933142,1.795027,3.126528,3,1.34175,0
378,26.56505,270,-0.006618747,0.003859958,10.93739,6.715665,5,1.333339,0
106,24.09484,63.43495,0.001954994,0.003548546,5.823808,4.268616,5,1.294772,1
230,5.710593,360,0.03865471,0.05804573,0.000531806,8.230774,2,1.319055,0
247,12.60438,116.565,-0.009999779,0.01001809,0.7156295,4.485042,5,1.331783,0
223,30.24626,239.0362,-0.003451986,-0.01861955,9.87631,5.278315,3,1.312014,1
126,24.09484,116.565,0.05343392,0.007255162,5.086633,3.591925,2,1.362832,0
246,26.56505,216.8699,0.01173609,0.02412817,7.029649,4.505412,3,1.318145,0
232,11.30993,180,-0.02322257,-0.009901206,1.982402,4.450705,3,1.30552,0
78,24.09484,243.435,-0.03147803,-0.03748803,6.655434,4.936013,3,1.278293,0
497,17.5484,251.565,0.006336463,0.001939904,5.392137,6.200069,3,1.319169,0
80,26.56505,143.1301,-0.03056732,-0.02743805,6.085348,3.784148,3,1.276035,0
293,35.79576,33.69007,-0.0101283,-0.000911735,10.30322,4.306224,3,1.286574,0
110,22.98977,225,0.02219296,0.005393716,5.429691,4.258735,2,1.313406,0
425,37.29208,156.8014,0.01213582,0.01544475,8.904343,3.292961,3,1.330528,1
324,28.3032,201.8014,0.01607011,0.0197673,5.271254,2.611865,3,1.325852,0
277,43.49152,288.4349,0.02462075,0.008482279,11.8923,3.69149,3,1.362121,1
